data,hora,redes,tipo,link,link_facebook,curtidas,comentarios,engajamento,compartilhamentos,salvamentos,alcance,visualizacoes,novos_seguidores,id_instagram,id_facebook,legenda
2024-04-07,20:58,facebook+instagram,FEED,https://www.instagram.com/p/C5eXn5fOhpw/,https://www.facebook.com/1394493682493867/posts/811013654175209,120,10,130,24,,,,,17926093847853906,864936030306107_811013654175209,"Sabemos a censura e a arbitrariedade que estamos vivendo. Só não vê quem não quer, ou quem ganha algo com isso.. 💥"
2024-04-04,15:20,facebook+instagram,FEED,https://www.instagram.com/p/C5WCi5AuKXE/,https://www.facebook.com/1394493682493867/posts/809271181016123,77,6,83,,,,,,18144404278315452,864936030306107_809271181016123,"FOI BOM DEMAIS PRA NÃO VIRAR TBT! 🧩

Fizemos o nosso melhor e foi um sucesso o evento sobre autismo em Tubarão, onde mais de 800 pessoas se uniram para trocar experiências e aprender sobre a realidade dos autistas. Um momento que nos enche de orgulho e esperança! ✨

Não esqueça que tem Balneário Camboriú no final do mês! Faça sua inscrição no site da @escoladaalesc ⬅️

📸 Rodolfo Espínola - TVAL @assembleiasc 

#TBT #Autismo #Inclusão #PepeCollaço"
2024-04-03,22:28,instagram,REELS,https://www.instagram.com/reel/C5UOUSnOC9b/,,186,21,207,,,,,,17917467359905832,,"A CCR TEM QUE NOS OUVIR! 🗣️

Nossas marginais da BR-101 estão sendo alteradas sem ouvirem as necessidades das comunidades e avaliarem o que é melhor para a mobilidade. 🛣️

Cidades como Garopaba, Imbituba, Capivari de Baixo, Sangão, Pescaria Brava e Tubarão estão com vários problemas de acesso e precisamos que a CCR e a @anttagencia revejam suas ações que limitam nosso direito de ir e vir. 

UM ABSURDO!💥"
2024-04-02,16:03,instagram,REELS,https://www.instagram.com/reel/C5Q9xM6uj11/,,228,26,254,,,,,,17918819336873002,,"EU DEFENDO O AUTISMO E VOCÊ? 🧩

Essa pauta é uma das minhas bandeiras, não só hoje no dia do autismo, mas desde o começo do meu mandato. 🙌

#autismo #defendoautismo #conscientizacaoautista #deputadoestadual #pepecollaço"
2024-03-31,13:10,instagram,REELS,https://www.instagram.com/reel/C5LgLgfudSm/,,73,11,84,,,,,,17872324581076778,,"Jesus ressuscitou pra que nós pudéssemos estar aqui! 🙏
 O melhor feliz Páscoa que poderíamos dar a vocês, muita paz e amor ❤️🐰"
2024-03-27,18:18,instagram,REELS,https://www.instagram.com/reel/C5BwHPCuCXL/,,201,18,219,,,,,,18016844888485746,,"Um bombom pra alegrar a tarde de todo mundo que passa no Gabinete 34!

☕️+🍬=😍

Um jeito simples de adoçar a vida de todos, feito com muito amor e carinho pela Equipe 34. Páscoa é isso! ✨❤️"
2024-03-26,20:43,facebook+instagram,FEED,https://www.instagram.com/p/C4_cUbsOppS/,https://www.facebook.com/1394493682493867/posts/804326251510616,110,7,117,2,,,,,17917262102902179,864936030306107_804326251510616,"Progressistas, em frente! 🚀

#progressistas #progressistassc #pepecollaco #deputadoestadual"
2024-03-25,23:47,instagram,FEED,https://www.instagram.com/p/C49MnWbOOYx/,,168,16,184,,,,,,18427807819058183,,"Um passo importante para o futuro de Tubarão! 👊😉

Dia de filiar o dr. Jean ao Progressista, marcando sua pré-candidatura à prefeitura. 

Animados com as possibilidades que estão por vir e com o compromisso de cuidar da nossa cidade. Juntos, vamos construir um futuro melhor para Tubarão! 💪 

#Progressista #Tubarão #filiação"
2024-03-25,15:55,instagram,REELS,https://www.instagram.com/reel/C48Wb8HuSvf/,,202,14,216,,,,,,18226559419259818,,"Junte-se a nós na busca pela redragagem do Rio Tubarão! A obra é nossa maior defesa para evitar uma catástrofe como a de 50 anos atrás. 👊 

#redragagem #riotubarao #tubarao #pepecollaco #deputadoestadual"
2024-03-22,18:27,instagram,REELS,https://www.instagram.com/reel/C40464BO-Sg/,,109,7,116,,,,,,17858313666113303,,"MAIS DE 800 PESSOAS! ✨🧩

A cidade de Tubarão discutiu e aprendeu sobre diagnóstico, intervenção precoce e comportamento no TEA, marcando um passo significativo rumo à inclusão e ao entendimento.

Nossa Frente Parlamentar em Defesa da Pessoa com Espectro Autista mostrou sua força e esses depoimentos são a prova disso. 
Juntos, estamos fazendo a diferença! 💙 

#Autismo #Inclusão #Educação"
2024-03-21,17:56,instagram,REELS,https://www.instagram.com/reel/C4yQkGEOqkT/,,62,5,67,,,,,,17929706228749809,,"UNIVERSIDADE GRATUITA 📚

Um programa que impacta na vida dos catarinenses e vimos isso no último evento feito na @unescoficial pela @lucianebceretta. Foi lindo! 👏"
2024-03-20,19:21,instagram,REELS,https://www.instagram.com/reel/C4v1rzZu17p/,,78,6,84,,,,,,17848840032172119,,"AUTISMO EM PAUTA! 🧩

Sexta nosso encontro é no Seminário Estadual sobre Autismo, em Tubarão. Será um sucesso, já salva na agenda! 🤝

#lembrete #post-it #trabalho"
2024-03-18,23:56,facebook+instagram,FEED,https://www.instagram.com/p/C4rMDaKOqW5/,https://www.facebook.com/1394493682493867/posts/800078018602106,330,8,338,,,,,,17882554086023506,864936030306107_800078018602106,"Que emocionante presenciar a alegria de um universitário se formando e compartilhando esse momento especial com sua família! A energia do programa de universidade gratuita em Criciúma foi contagiante. ✨

Apoiar a educação nunca foi tão gratificante. Vamos juntos nessa jornada pela valorização da educação! 🎓💫 

#EducaçãoÉOportunidade #UniversidadeGratuita #ApoioÀEducação"
2024-03-17,21:49,instagram,REELS,https://www.instagram.com/reel/C4oYWzsOsS8/,,124,7,131,,,,,,18002728943238998,,Um pouco de eleições nesse bate-papo com a @unitvsc 🙌
2024-03-13,19:58,instagram,REELS,https://www.instagram.com/reel/C4d4SiKue_n/,,356,29,385,,,,,,18030967090917910,,"🧩SEMINÁRIO DE AUTISMO! 

Anote as datas: 
📍Tubarão (22/03)
📍Fraiburgo (26/03)
📍Balneário Camboriú (29/04) 
📍São Miguel do Oeste (24/05)
📍Rio do Sul (07/06)
📍Criciúma (14/06) 
📍Joinville (27/06)

Faça sua inscrição no site da @escoladaalesc"
2024-03-12,16:48,instagram,REELS,https://www.instagram.com/reel/C4a9AH5uNTt/,,58,3,61,,,,,,18007323947130617,,"Complete a frase: SER PROGRESSISTA É… 💙

Mais de 150 pessoas foram filiadas ontem em Laguna, os pré-candidatos já estão preparados e o encontro Progressista foi lindo! 👊 

Parabéns a toda a equipe! Bora pra cima! 🚀"
2024-03-11,17:07,instagram,REELS,https://www.instagram.com/reel/C4YbFgBOxO8/,,75,4,79,,,,,,18020825840099228,,"Que incrível ver o impacto positivo da bancada do Sul! 👊

Esses R$2 milhões para a UTI de Braço do Norte vão fazer toda a diferença na saúde dos catarinenses.🏥

 #BancadaDoSul #SaúdeMelhor #ImpactoPositivo"
2024-03-09,21:00,facebook+instagram,FEED,https://www.instagram.com/p/C4Tsv4UOpUD/,https://www.facebook.com/1394493682493867/posts/795388245737750,142,7,149,,,,,,18247322857216977,864936030306107_795388245737750,"Unindo forças para o futuro das nossas cidades 🤝✨ Articulações e política formando times pra mais um ano de eleições. Essas são só algumas notícias que mostram nosso trabalho. Vamos pra cima! 🚀

#EquipeForte #PolíticaComPropósito"
2024-03-08,11:27,facebook+instagram,FEED,https://www.instagram.com/p/C4QGcnSukd6/,https://www.facebook.com/1394493682493867/posts/794636782479563,152,5,157,1,,,,,18423288346040571,864936030306107_794636782479563,"Elas são tudo pra mim!  minha razão de viver, minha alegria, meu mundo. É por elas que dou o meu melhor todos os dias. A todas as mulheres, desejo um feliz Dia da Mulher! 💐 

Que vocês conquistem ainda mais espaços e realizem seus sonhos. Porque, se depender da minha casa, vocês já têm o mundo nas mãos. 🚀💖

 #DiaDaMulher #Empoderamento #MulheresMaravilhosas #AmorEAdmiração"
2024-03-07,20:40,instagram,REELS,https://www.instagram.com/reel/C4Og68mu7-F/,,46,5,51,,,,,,18043361524639643,,"Aqui o trabalho não para e o tempo voa, como a bola do jogo de taco! 🚀👊"
2024-03-07,15:38,facebook+instagram,FEED,https://www.instagram.com/p/C4N-UQquWRk/,https://www.facebook.com/1394493682493867/posts/794212632521978,76,4,80,1,,,,,18010908719512785,864936030306107_794212632521978,Entrando na #trend e mostrando resultado! 😉👊
2024-03-06,20:40,facebook+instagram,FEED,https://www.instagram.com/p/C4L8JWouXL3/,https://www.facebook.com/1394493682493867/posts/793816295894945,43,2,45,1,,,,,18423507922047855,864936030306107_793816295894945,Essa é a minha opinião!👊 Qual é a sua?👀
2024-03-06,16:33,facebook+instagram,FEED,https://www.instagram.com/p/C4Lf3IPuV-d/,https://www.facebook.com/1394493682493867/posts/793723489237559,238,25,263,1,,,,,17865444420089962,864936030306107_793723489237559,"😁Alegria em trazer alguém que é uma referência dentro e fora das quadras, como você, para o nosso time. Um destaque no esporte em Tubarão, como goleiro de futsal, você foi o melhor que já vimos. ⚽️

Nosso time progressista fica mais forte com você, amigo. Seja bem-vindo e que comece a pré-campanha! 👊"
2024-03-03,14:12,instagram,REELS,https://www.instagram.com/reel/C4Df724uaji/,,184,10,194,,,,,,18028550494913523,,"DE OLHO NAS ESTRADAS! 👀 

A Serra do Corvo Branco necessita de atenção, uma obra que já dura mais de 10 anos, com muitos buracos na pista e partes sem asfalto. 🛣️

O Governo Federal liberou recursos para essa obra e em breve o Governo Estadual estará fazendo essa obra tão importante pro nosso turismo!"
2024-03-02,22:02,facebook+instagram,FEED,https://www.instagram.com/p/C4ByR4EOx8T/,https://www.facebook.com/1394493682493867/posts/791778726098702,149,3,152,,,,,,18290582884080364,864936030306107_791778726098702,"A serra catarinense é linda, e eu posso provar! 😉

📍 Serra do Corvo Branco"
2024-03-01,19:47,facebook+instagram,FEED,https://www.instagram.com/p/C3--H1AOm12/,https://www.facebook.com/1394493682493867/posts/791218109488097,65,4,69,1,,,,,18314036884120139,864936030306107_791218109488097,"PARTICIPAR ATIVAMENTE DO DESENVOLVIMENTO É ISSO!⚡️

Nos esforçamos para trazer a EKT, líder mundial em baterias de lítio, para a nossa cidade de Laguna, com sua primeira unidade na América do Sul. Um passo gigante para a inovação e geração de empregos na região! 🌍✨

@juliano_froehner agradeço pela parceria em pensarmos e desenvolvermos o futuro de SC.
 #InovaçãoSC #EKTBrasil #DesenvolvimentoRegional"
2024-02-29,19:48,facebook+instagram,FEED,https://www.instagram.com/p/C38ZXJ8O8qy/,https://www.facebook.com/1394493682493867/posts/790706029539305,161,12,173,,,,,,18000259373242976,864936030306107_790706029539305,"O #tbt que a gente gosta: Família, Flusão e Emoção!🇮🇹"
2024-02-27,22:59,instagram,REELS,https://www.instagram.com/reel/C33lk3ZOl4Q/,,516,72,588,,,,,,18027752008915328,,"O JOAQUIM FALOU, Tá falado! 😉

A cartilha “Sou diferente, e daí?” Será um instrumento de inclusão e levanta a bandeira contra o Bullying. 

É o que apoiamos! Compartilhe se você também apoia! 👊"
2024-02-26,21:36,instagram,FEED,https://www.instagram.com/p/C303X7KuFpf/,,40,2,42,,,,,,17942448146791297,,"SUPERANDO TODAS AS EXPECTATIVAS! 🚚
 
Isso é mais do que uma festa; é a prova viva da nossa rica cultura e união, batendo recordes de público. Juntos, fazemos história!👊 Parabéns Balneário Arroio Silva! 👏"
2024-02-22,19:25,instagram,REELS,https://www.instagram.com/reel/C3qU9D3Or-n/,,184,29,213,,,,,,18018536546299460,,"Esse é só um pouquinho do meu trabalho!😜 

#deputadoestadual #pepecollaço #trabalho #comunicacao"
2024-02-21,16:39,facebook+instagram,FEED,https://www.instagram.com/p/C3ndbsBOwbI/,https://www.facebook.com/1394493682493867/posts/786650203278221,18,3,21,10,,,,,17999988722409153,864936030306107_786650203278221,"DIA NACIONAL DO IMIGRANTE ITALIANO 🇮🇹

1 - A Gaita! O instrumento que dá o charme da nossa musica tradicional, marca o compaso e as danças típicas do nosso sul. 

2 - A Bocha! O Jogo que aparece nos nossos hotéis da região também vieram da Italia e trazem diversão para as famílias catarinenses. 

3 - Polenta! Feita com farinha de milho é tradição de comida que herdamos dos italianos. 

Qual deles você não sabia que era uma herança da imigração italiana? 👀"
2024-02-20,19:39,instagram,REELS,https://www.instagram.com/reel/C3lNLU1uaD3/,,108,16,124,,,,,,17991405008354384,,"A capital da Baleia-Franca chegou por aqui! 🐋
 
400 mil reais em investimentos para a nossa querida Imbituba. 
📍Reforma na Escola Basileu José da Silva, onde R$200 mil vão transformar a educação dos nossos jovens. 📚

📍 Pavimentação a Rua Aristides Coelho, onde mais R$200 mil vão revitalizar o bairro Campestre, dizendo adeus aos buracos e à lama. 🚧

Imbituba, estamos juntos nessa desenvolvendo nossa região! 💖👏 

#Imbituba #InvestimentoEmEducação #InfraestruturaParaTodos #ZimbaRenovada #pepecollaco #trabalho"
2024-02-17,18:46,instagram,REELS,https://www.instagram.com/reel/C3dYcWAuAHY/,,971,134,1105,,,,,,17944149749784128,,"JOAQUIM SUA IDEIA CHEGOU AQUI! ⬇️

Você está convidado a ir no meu gabinete pra gente conversar sobre a cartilha e ver como podemos fazer a implementação dessa sua ideia! 💡🧩

Conto com sua visita @joaquimejoana.tea 🙌

#autismo #inclusao #pepecollaco"
2024-02-17,14:11,facebook+instagram,FEED,https://www.instagram.com/p/C3c5P7jCtuR/,https://www.facebook.com/1394493682493867/posts/784529946823580,112,13,125,,,,,,18001155233456291,864936030306107_784529946823580,"🛣 JAGUARUNA, GAROPABA E IMBITUBA PRECISAM DE ATENÇÃO! 👀

Melhorando os acessos, teremos mais conforto para os moradores, mais turismo e mais infraestrutura. É um jogo de ganha-ganha! Precisamos disso! 

 #Garopaba #jaguaruna #jaguarunasc #jaguarunabeach #imbituba #imbitubasc #imbitubabeach #garopabasc #garopababeach #obras #estrada #politica #política"
2024-02-15,19:45,instagram,REELS,https://www.instagram.com/reel/C3YUCfTui0Z/,,434,68,502,,,,,,18047555221535096,,"3 MILHÕES! 🌽🌽🌽

O Centro de Educação infantil Prof. Joelma de Bona ficou caprichado, com salas de integração, parquinhos, brinquedoteca, pra divertir toda a criançada. 👦🧒

Esse recurso consegui quando ainda era suplente, com o governo Moisés, e foi direto pra educação das crianças de Paulo Lopes. 📚
 
Parabéns pelo trabalho e a execução da obra prefeito, sua equipe é nota 11!✅

#educacao #paulolopes #creche #emenda #deputadoestadual #pepecollaco #pepe #deputado"
2024-02-14,16:17,instagram,REELS,https://www.instagram.com/reel/C3VZO9BuTtn/,,112,49,161,,,,,,18013706162167050,,"🗣️LAGUNA MERECE RESPEITO! 

Tem muita gente que curtiu o carnaval de laguna com a família, de forma sadia e aproveitando a tradição. 

É um absurdo quem vem pra vandalizar um carnaval tão bonito como esse. Último dia do carnaval de Laguna e pessoas indo pra brigar e fazer arruaça. 

Laguna tem um carnaval tão bonito que não merece! 

Fonte: @jornalrazao

#laguna #briga #santacatarina"
2024-02-12,18:21,instagram,FEED,https://www.instagram.com/p/C3Qd5ChOsQ0/,,225,4,229,,,,,,18417622435062741,,Mais um carnaval cheio de histórias pra contar! 🎉 Até no Trio do Bloco da Pracinha em Laguna estivemos. Obrigado pela parceria da vida @brubrunelcollaco ❤️
2024-02-09,22:24,instagram,REELS,https://www.instagram.com/reel/C3JJqGEuenO/,,78,10,88,,,,,,18249194839240508,,"“NÃO TEM BURACO, NÃO TEM LAMA E NEM POEIRA” - Roseli Camilo, moradora de Armazém. 

São esses momentos que nós fazem saber que estamos no lugar certo. Armazém merece esse investimento na Rua Manoel Antônio Cardoso, no bairro Olaria. E fomos lá conferir essa inauguração, ver as pessoas realmente felizes por terem estrutura na frente de suas casas. 

Contem comigo!🙏

#pavimentacao #obra #santacatarina #depoimento #armazem"
2024-02-06,21:20,facebook+instagram,FEED,https://www.instagram.com/p/C3BVsT9urWF/,https://www.facebook.com/1394493682493867/posts/778440217432553,419,14,433,10,,,,,18026794687925759,864936030306107_778440217432553,"Vem pro Gabinete 34! 🚀 

Aqui tá faltando algumas pessoas que fazem parte desse time, mas esse sorriso no rosto de todos mostra a sintonia da equipe e o quanto (a gente se atura, ops) estamos prontos pra mais um ano! 😜

#Gabinete34 #EquipeUnida #AturaouSurta #PepeCollaço"
2024-02-03,15:26,instagram,REELS,https://www.instagram.com/reel/C24-ojculcV/,,650,103,753,,,,,,18312960340192285,,"A PESCARIA FOI BOA! 🎣

Mais de 3 milhões de reais foram entregues em recursos para o município de Pescaria Brava: 
🐟➡️ Asfalto entre o Sertão e o Siqueiro. 
🐟➡️ Portal da cidade. 
🐟➡️ Zerar a fila da Ressonância magnética. 
🐟➡️ Pavimentação nas  Laranjeiras
🐟➡️ 11 novos abrigos de passageiros. 

E o trabalho continua! Acompanhe nossas redes sociais. 😜"
2024-01-30,19:24,facebook+instagram,FEED,https://www.instagram.com/p/C2vGw5yOg5m/,https://www.facebook.com/1394493682493867/posts/774526191157289,28,5,33,,,,,,17845006137153191,864936030306107_774526191157289,"EXAMES CLÍNICOS EM FARMÁCIA! 🙌

Compartilhando esse projeto que vai facilitar seus exames na farmácia. 🏥💉 

Aprovado na Comissão de Constituição e Justiça, ele promete facilitar o acesso à saúde para todos. Deslize para o lado e confira todos os detalhes dessa transformação! ➡️ 

#SaúdeSC #InovaçãoEmSaúde #cuidadoacessível"
